x0,x1,x2,x3,x4,y
0.718147,-0.047333,0.017964,-0.433712,0.528467,0
0.093777,-1.272893,-0.014804,0.98465,2.156127,0
0.369545,0.504061,-0.173492,-2.249024,0.127402,1
0.206675,0.13231,2.838027,-1.421901,0.009493,1
0.346641,-1.054788,-0.967588,1.933963,1.267041,0
1.019074,-0.619063,-0.80287,0.231045,-0.265213,1
-1.893047,1.202576,1.321451,-0.476214,0.123525,0
0.751835,-0.66361,0.293157,0.489011,1.614984,1
-0.963977,3.067473,0.270401,1.269885,1.102943,0
1.661351,-0.180793,1.658993,0.360045,-0.731106,1
-2.096623,0.190863,0.799079,1.287537,-0.898404,0
-0.632186,0.508634,-0.460734,0.703478,-0.631532,0
0.4146,-0.480229,2.129817,-2.44765,-0.065527,0
0.212511,0.13584,-0.022096,0.485835,-0.301482,0
0.497306,0.349738,-0.178292,-0.396663,-1.194394,1
1.894149,2.057779,-1.885443,0.715679,0.150157,0
-0.103175,-0.258021,-0.725596,-0.021803,-0.426535,0
0.19909,0.870906,-0.050512,0.366224,-0.350143,0
0.695472,0.797002,0.656322,1.371892,0.979421,1
1.311933,0.710836,0.606054,-2.239697,0.052549,1
0.568858,2.555283,1.203741,-1.086305,-0.089845,1
0.61811,0.269734,0.1247,-1.022616,-0.056286,1
-0.094845,0.110894,-0.551422,-1.346646,-1.213798,1
-0.344135,2.023222,-0.225149,-0.203117,-0.988942,0
-2.347545,1.306966,-0.748604,0.642812,-0.469106,0
0.297817,1.36751,0.045134,0.685928,-0.342559,1
-0.531274,0.518294,0.158252,0.471091,0.966245,0
-1.459802,1.46546,0.471174,-0.649402,1.287034,0
-1.06947,2.445381,1.656012,0.009701,0.723127,1
-0.950954,0.730548,-0.024113,-1.132599,-1.198732,0
-0.235464,-0.971976,-1.358862,-0.226256,-0.389428,1
-0.791179,-0.684983,-0.190019,-0.59655,-0.509616,0
-1.576609,0.267243,-1.127035,-0.157103,0.099555,0
0.54461,-1.198531,-0.218888,-1.804999,-0.314722,1
0.870747,1.640869,-1.386188,0.35314,0.990764,0
-1.872827,0.943898,0.263067,0.910429,-1.605023,1
0.432378,0.626393,0.75,0.565352,0.398349,1
-1.146691,0.85391,0.526976,1.540819,-0.029416,0
-1.772803,0.242768,0.031504,-0.569003,-0.406155,0
-0.865663,0.074742,0.959657,-0.525419,0.826841,1
0.395149,1.238692,0.586156,0.222478,-0.159133,1
-0.78532,0.097245,1.893088,1.194203,0.771924,0
0.313581,1.000998,0.364438,-1.338331,-0.207331,1
0.216332,-1.060312,1.170067,-0.287165,0.98274,0
0.347626,-0.864855,-0.988231,0.867308,0.580812,1
-0.29678,-0.228876,-0.937646,-0.452195,-0.771256,0
0.037051,-0.976102,-1.156261,-0.189209,1.369015,0
-0.97749,-0.930329,-0.613429,-1.859326,0.450363,1
-2.073753,0.347144,-1.080536,0.42909,-1.860938,0
-0.138139,-0.060792,-1.011709,1.460451,0.380737,0
0.206592,-1.70165,0.520486,0.47732,1.631977,1
0.859325,1.422414,0.880907,-0.309203,-0.132454,1
-0.278161,-1.114112,1.442734,0.517148,-1.152105,0
0.653088,0.826749,-1.851185,0.550604,0.714685,0
2.991595,0.113328,-0.120424,0.770747,-0.296053,1
0.707926,-1.123631,-0.410073,-0.284181,0.155719,1
1.205104,-1.33657,0.47877,-0.604256,0.097163,1
0.312389,-0.784019,0.795861,-1.320864,0.091545,1
0.212374,-0.633916,1.114477,-0.618366,0.824145,0
0.27444,-1.084636,0.698617,-0.356476,0.715623,0
-0.40629,1.521354,0.433481,-1.267092,-2.242801,1
0.657455,0.248467,-0.239086,-1.305981,0.577655,0
0.251176,-0.293602,-0.51845,-0.35849,1.133727,1
-0.601204,-1.496839,0.01677,-0.379707,-0.744737,0
0.29572,-0.47715,0.592213,-0.336029,0.360518,1
0.264928,0.986082,-0.314443,-0.418137,-0.648744,1
-0.227307,-0.533651,1.445833,0.53768,1.836842,0
0.493293,0.143567,1.31309,-0.536745,1.164681,0
0.753358,-0.46555,0.311544,-0.482129,0.854398,1
-2.665306,0.956878,0.200935,-0.450529,-0.550085,0
0.929837,0.619949,-0.144487,-1.050174,-0.212911,1
-0.444508,1.631185,1.573337,2.367397,-0.057598,1
-0.234257,0.894644,0.002715,-1.171553,0.39957,1
-0.188549,0.886097,-1.018003,-0.416323,-0.108893,1
-0.280484,2.095803,0.405052,-0.592745,0.228409,1
-0.117092,0.899489,-0.187132,1.373655,-0.500394,1
-0.545243,0.947109,0.026941,1.646693,0.76105,0
1.587627,1.160076,0.540775,1.04449,0.716268,1
-0.917742,-0.628731,1.173352,0.252439,1.181801,1
0.827557,-0.823171,-0.4391,-1.041236,1.045002,0
1.152019,2.086113,-0.943139,1.674682,0.800952,1
-0.816872,1.707168,1.144781,0.868112,0.785653,1
0.830343,0.756342,0.636865,1.062004,-0.955297,0
-0.040739,-0.554796,0.383605,0.516722,0.53063,0
-2.10359,-0.023743,2.385122,0.227145,-1.764853,0
0.128848,-0.270049,-0.669244,0.000153,-0.577634,1
0.980861,0.192992,-0.825588,-0.094383,0.32427,1
-0.266531,0.135683,1.3382,0.334074,-1.53935,1
0.036102,1.351729,0.288497,-0.031022,-1.129994,1
-1.037969,-0.997358,1.527268,-2.187671,0.535549,1
0.958878,-0.3775,-0.358263,0.23661,0.052756,1
1.626005,0.534266,0.747478,0.422486,0.513127,1
-1.331514,2.384243,1.770757,-0.030112,-1.163373,1
0.148994,1.398072,-0.910883,-0.436218,-0.503587,0
0.99456,-1.449201,1.329467,0.871939,-0.347303,0
0.483113,-0.772181,-1.463249,1.242222,1.407978,1
1.365974,-0.931023,0.891493,-1.563944,-0.901303,1
-0.57502,0.434268,-1.975999,-0.771273,2.426997,0
0.467864,-0.16533,1.725507,-0.346495,-0.024044,1
1.909016,0.355076,1.048117,0.097657,1.1608,1
-0.622275,-1.446119,-1.362619,1.098525,0.410426,1
-1.458887,0.467944,-0.90752,1.241572,0.756534,0
-0.717383,1.136854,0.915821,-1.52015,1.158407,0
0.032728,1.405208,1.171398,-1.188421,0.666458,1
-0.354504,0.595862,-1.170206,1.534053,-0.608544,1
-0.566276,-0.204583,1.540763,-1.374395,0.523971,0
1.100267,1.042503,1.79781,0.479967,0.320194,1
0.728668,-0.462331,0.542192,1.056935,-0.875983,0
-0.926976,0.725071,1.143317,-0.326068,0.646458,1
-0.046585,0.641406,1.042466,0.620953,0.001376,1
-1.74707,0.512685,-0.004756,0.932011,1.021925,0
0.751409,-0.968637,-0.08461,1.908263,-0.918374,0
1.242649,0.642066,-2.362854,0.865854,-0.950701,0
1.122785,-0.864022,0.854701,-0.97092,-1.952341,1
-1.791659,2.065423,1.777401,0.66499,-0.517857,1
-1.167074,0.014209,-2.105854,-0.220448,-1.650009,1
-0.247034,0.483361,2.015923,-0.613592,0.818839,1
1.049178,0.955336,0.28847,-0.023634,-1.432157,1
0.064843,-0.82709,-1.004735,-0.287032,1.433038,1
-0.197975,-0.436049,-0.876072,1.530533,-0.362136,0
-0.102104,0.585449,-1.665089,-0.850555,0.250215,1
-0.889101,-2.038458,-0.205531,0.858671,1.394323,1
-0.125882,0.306781,-0.28973,0.939006,2.503654,1
-0.527907,-0.874743,2.233773,0.285747,0.832058,0
0.603076,0.488955,-0.775868,0.6099,0.767393,0
-0.178645,0.919046,-0.593208,0.740961,-1.215853,0
-0.227308,0.527491,0.050107,-1.126088,-1.389929,1
-0.537672,-0.150796,0.937241,1.066382,-0.608344,0
-0.530206,-0.565998,0.038882,-0.287933,0.598851,0
-1.145856,0.730305,-0.289559,0.015836,0.38027,0
0.035335,-1.505183,-1.549831,0.946607,0.655422,1
0.551109,1.387829,-0.289274,-0.615087,-1.612921,1
1.532822,-0.602948,-0.544241,0.837161,0.318276,0
-0.871441,0.852458,-0.889381,-1.474697,-0.197546,0
0.607588,0.676772,0.945164,0.415724,-1.954358,1
-0.026221,-0.897678,-0.477632,-0.715638,-0.35743,1
0.457054,-1.853752,0.868317,1.213576,0.030464,0
-1.177986,1.326386,-0.97884,0.624033,-1.305231,0
1.059143,1.14619,-0.394237,-1.319051,-0.05858,1
0.368697,0.359176,-0.713252,0.163668,0.692875,0
-1.216604,-2.425625,0.303691,-0.894124,-0.12092,0
-0.367715,-0.037697,0.073821,-0.376066,-0.396664,0
1.012285,0.394187,-1.707987,-0.613843,1.816684,0
0.461646,0.225055,1.391,-0.480951,0.756794,1
0.356235,1.740028,0.487453,1.84936,0.447648,0
-1.15757,0.042126,-0.236201,-1.049781,-0.030807,1
-1.099165,-1.17064,-0.870467,-0.514202,-1.329248,1
-0.10114,2.223821,-2.439204,0.851486,-2.40435,0
0.383423,-0.033202,-0.530693,0.074247,-1.4522,1
0.432123,-0.877535,0.257022,0.374346,0.943997,1
0.56047,1.532788,-1.068998,-0.109251,0.503359,1
1.476362,-0.1255,1.275706,-0.810874,-2.562691,1
2.129737,-0.717156,-0.273816,-1.570821,0.62653,0
0.260576,1.047249,-1.209726,-0.535058,-0.571136,0
0.73032,1.211288,0.853079,-0.045774,0.596791,1
0.170304,1.45486,-1.071268,-0.445841,0.129358,1
0.984537,1.426912,-3.004512,0.548482,1.512815,0
-0.937253,0.228816,-0.471479,0.997827,0.813567,0
0.19278,0.737144,2.169402,0.290949,-0.596403,1
-2.335925,-1.497204,0.628473,-1.364668,1.216107,0
0.107351,0.119976,0.297348,1.293139,-0.098062,0
0.093362,0.250649,-1.087816,2.019911,0.562837,0
0.797428,0.381259,-1.475453,-1.467702,-1.421662,1
0.138642,0.089939,2.171747,-0.346877,0.315193,1
0.468558,0.475924,-1.277756,0.359002,-1.025969,0
-1.184255,1.463171,0.661288,1.064183,0.373842,0
-0.736634,-1.399665,0.092842,1.445124,-0.402427,1
-1.055598,1.137093,-0.731414,0.681738,0.283599,0
0.133058,0.98917,0.441315,-1.810462,-1.096481,0
-1.226486,2.272363,1.519321,0.090608,-0.263454,0
0.138542,2.306291,0.283522,1.465731,1.292358,1
-0.604623,-0.046926,0.575223,1.671358,0.192199,1
1.551077,-0.264154,0.700128,1.673504,0.623957,0
1.022778,0.483128,-2.043299,0.058222,-0.033769,1
-1.742699,-0.6385,-1.390641,-0.021629,-1.485525,1
-1.003574,1.183564,0.419716,-0.256023,0.972621,1
-0.006939,-0.220645,0.876764,-1.602854,-0.492775,1
0.133192,0.28171,1.020558,2.105417,1.750701,0
-0.266895,0.355341,-0.241915,-1.931869,0.267873,1
-0.376982,-0.551429,1.603257,0.817741,1.093745,0
0.013905,-0.11723,0.437717,0.223012,-0.478001,0
-1.264092,-0.983453,0.281547,-1.108392,-0.928977,0
-0.193734,-1.774024,1.626884,-0.99175,-0.051847,0
-0.243951,0.623862,-0.858924,0.453913,-0.436355,0
-1.462047,0.560466,-0.014058,0.845389,-0.513714,1
0.721422,-2.633849,0.988077,-1.31585,-1.910753,0
1.667055,-2.746515,0.013555,-0.800479,0.001637,0
1.031246,0.251202,2.07002,0.7848,-0.425665,1
0.328068,-2.074516,0.340828,-1.184264,1.47739,1
1.143813,-0.667921,-0.684725,-2.525621,-0.602663,0
-1.421643,-0.279705,-2.289529,-0.563481,-1.850497,0
1.215489,0.424353,-0.088063,0.192813,0.800289,1
0.773506,0.066415,-0.644931,-2.955636,0.479675,1
0.960411,-0.603297,-1.541777,0.014877,-0.755724,1
1.509781,0.265225,0.196478,0.749873,1.399911,1
-0.319272,-0.750842,-1.121668,-0.288751,-0.800717,0
0.156235,0.069848,-0.357101,0.423465,0.885448,0
0.75974,-0.305706,-0.738547,0.076243,-0.621251,0
-0.336233,0.968831,-0.402472,-1.007636,-0.060644,0
-0.442288,-1.035965,1.580434,1.843834,0.360109,0
1.104673,-1.423902,-0.385347,-0.708517,0.647856,1
0.039964,0.801492,1.22915,-1.25701,-0.76468,0
0.280024,0.354794,0.976958,-0.106605,-0.748474,1
-1.061108,0.15867,0.068425,0.317097,-0.42206,0
-1.048754,1.210373,1.136614,1.345456,-0.009877,0
0.955008,0.57766,0.486953,0.233429,-0.785645,1
0.066075,-0.709078,0.242627,0.659957,-0.712052,0
0.634306,-1.98709,0.355943,1.402291,0.461195,0
0.023273,0.243158,-0.459457,0.187464,-1.52714,1
0.392581,0.843955,0.770551,0.333631,0.642931,1
0.276089,0.253804,-0.723583,0.862,1.172521,1
-0.493562,0.284884,1.62657,-1.865196,-0.777696,1
0.302916,-0.376054,1.14437,-0.422641,0.039419,1
0.610467,0.097523,0.404919,-0.218008,2.260308,1
-0.046043,-0.390617,-0.836761,0.254464,0.408484,1
1.417073,2.102907,1.9675,-0.625735,0.072744,0
-0.688478,-0.985801,1.114042,0.172665,-0.074377,0
-1.238981,-1.362829,0.008602,-0.325809,-0.455237,0
1.547182,-0.550678,0.597829,-0.747976,0.518669,1
-0.363459,-1.75825,-1.24328,0.608681,0.344486,0
-0.510345,0.205721,0.597126,1.551607,-2.051134,0
-1.183701,-0.068629,-0.143776,0.690598,-0.232109,0
-2.427628,-0.178063,-3.097817,0.153826,-0.50538,0
-0.481928,1.173847,3.765766,-0.689814,0.193012,1
-0.445604,0.920049,-0.821225,1.238894,0.957753,1
0.139102,0.008367,-0.015677,-0.602587,-0.483,1
-1.459558,-0.597856,0.480988,0.564519,1.84553,1
1.744798,0.791752,0.922106,-1.819185,-1.02124,0
0.059596,0.602575,-0.942584,-0.562159,-1.760515,0
1.133931,1.601325,-1.930214,-0.283245,2.36959,0
2.103646,0.706837,0.149156,0.114358,-0.203574,1
0.800399,0.716763,-0.758949,-1.910805,-0.356832,1
-0.683927,-0.985097,0.555721,0.499929,-0.725086,0
-1.113302,2.06043,-1.521451,0.14013,0.372152,0
-0.572176,-0.27063,-0.273434,-0.718152,0.080582,0
0.951717,-0.172036,-0.350606,-0.076618,-1.397067,1
-0.842889,-1.582528,1.133727,0.068542,-0.687489,0
-1.413176,1.070539,2.284189,0.161938,-0.709978,1
0.657663,-0.178118,-2.148142,1.380006,0.588786,1
-0.427264,-0.938271,1.138854,0.055308,-0.519493,0
0.171842,0.767489,0.527176,0.120171,-0.868539,0
0.581212,-2.076334,-1.181776,-0.830118,-0.43592,1
-0.573397,0.238695,-0.187278,0.021624,-0.265747,0
-0.529453,1.659129,-0.398524,0.733893,-1.231393,0
-0.7282,-2.50031,0.564345,1.608732,-0.241404,0
0.729741,-1.566774,-1.155354,0.94347,-0.941937,0
1.231759,0.116473,-0.121688,-0.788229,0.088281,0
0.041576,-0.029616,-0.083723,0.098527,0.778733,0
0.196879,-0.015858,1.759383,1.535996,0.557186,0
-0.106433,-0.869889,-0.122826,-0.991286,0.566355,1
0.393975,0.141785,0.228858,0.373249,-1.09863,1
-1.085633,0.418818,-1.560185,-0.633882,0.975664,1
1.156482,-0.553365,0.548456,0.18298,-0.347907,1
-0.923032,0.230403,1.771301,0.142757,-0.421325,0
0.565528,1.463064,0.589264,-1.669189,0.052046,1
0.439577,-0.500524,-0.216701,0.46546,1.237038,0
-0.494649,-0.553738,-0.056241,1.048005,-1.570852,1
-0.332026,-0.113358,-0.697556,-0.362391,1.382327,0
-1.61864,-1.421968,0.242763,0.828548,-0.406117,1
-0.662877,0.254737,1.698825,0.738261,-1.405171,0
0.236855,-0.827706,-0.638939,1.464994,1.287863,0
0.469669,1.144208,0.364441,1.346882,1.884834,1
-0.644679,0.157967,0.868849,0.81165,-0.940969,0
-0.126655,-1.699199,-0.315977,0.299355,0.235888,1
-0.759011,0.078838,-0.34696,-0.617551,-0.47329,0
1.03535,0.122755,-0.956196,-2.164731,0.751125,1
-0.345805,-0.319637,-1.368541,0.390823,-0.049319,0
0.271579,0.443055,-0.282523,-1.358028,0.295786,1
1.514565,0.695802,0.139513,-1.063364,0.859048,0
0.513157,0.315818,-0.073678,-0.404539,1.660645,0
0.300154,0.237539,0.633933,1.05645,0.303553,1
-0.527616,0.098877,-1.048678,-0.269474,0.436457,0
0.490979,-0.088077,-0.098718,1.639953,1.68408,0
-1.362349,1.310463,-0.368278,-0.269431,1.085934,0
-0.052911,-0.524296,0.873672,2.363993,1.433647,0
1.141193,0.010016,0.767505,-2.997136,0.587074,0
0.537492,-0.69719,0.770433,1.461987,-0.350774,0
0.540642,0.867961,-1.795285,-0.128979,-0.065608,0
-1.68076,-1.329748,0.849917,-0.264276,1.072405,0
-1.505815,-0.644606,0.723442,-0.587208,0.778202,1
0.313747,2.169591,-1.202794,0.757266,1.275009,0
-1.091853,1.580191,-0.874109,1.611016,-0.094834,0
0.294719,-0.705055,-0.545469,-0.812835,0.286109,1
-0.452704,-0.957723,1.587184,-1.086024,1.592043,0
0.39622,-0.377539,1.528658,-0.62476,-0.644259,0
-1.30333,0.863295,-0.917523,-0.87542,0.250179,0
0.40624,-1.978148,0.203905,0.889261,0.001894,0
0.460001,1.76082,0.290113,0.054903,0.378858,0
-0.03715,-0.664087,-0.985152,0.239343,0.802524,1
-2.348832,-1.430035,-1.567651,-2.107609,0.395549,1
-0.767298,1.885029,-0.423862,-0.210191,-1.603106,0
-0.98221,-1.032623,0.103997,1.081822,-1.010006,0
-0.61647,0.72306,1.491241,-0.396269,1.568955,0
1.566148,-0.895409,-0.575142,-0.214941,-1.037132,0
-1.832679,-0.274709,0.227089,-0.91129,0.285914,0
1.627816,0.400926,2.032806,1.064838,-0.050626,1
-0.575208,-2.231827,0.253171,0.808888,-0.773392,1
1.427209,-1.127227,-0.341887,-0.272649,-0.484656,1
1.283336,-0.000321,0.17838,-0.610943,1.069889,1
-0.677152,0.642003,-0.696968,0.605502,-0.31341,1
-2.139532,-0.032306,2.01868,-1.457909,-2.317372,0
-0.157465,0.874764,1.108644,0.345803,-0.991563,1
-0.046145,0.802391,-1.052515,0.576294,-0.431528,1
0.087135,-0.852995,1.340274,-0.007594,-0.735579,0
-0.617765,-0.064981,-1.72833,-1.304839,0.394253,1
1.267273,-0.007767,-1.578014,-0.195596,-0.773389,1
0.292872,-0.149003,1.015275,-0.371823,0.325395,1
0.196151,-0.24317,-0.497414,-1.38204,0.355119,1
-0.877981,1.462538,0.020426,0.665622,0.543843,0
0.871742,-0.194963,0.561508,0.082844,0.413236,0
-0.47608,1.085343,0.46321,1.045076,-2.497712,0
0.992078,1.062027,-0.383731,0.430087,1.268007,0
0.189699,0.340941,-0.786178,-2.490792,-0.767973,1
0.533305,-0.915891,1.228023,-0.447353,0.361101,0
-0.101836,-0.049946,0.944986,-1.309311,-0.860533,1
1.11702,-0.867663,0.616782,-0.379287,1.213261,1
-0.229048,-2.431339,0.583475,0.755308,1.054179,0
-1.421164,-0.402392,-0.818102,1.187567,-0.42894,0
0.204053,0.451266,1.436007,-1.077827,0.871177,1
0.147814,-0.950114,0.025684,0.733747,-0.568055,0
1.28959,-0.612904,-0.889886,0.129994,-1.040166,1
0.892697,-0.064042,0.959953,-0.7228,0.615703,1
-0.779456,-0.194619,-0.918373,1.613179,0.818209,1
1.293312,0.122452,0.328092,0.19286,-0.529659,1
0.732008,0.277068,-0.16596,-1.587252,2.048799,1
-1.294269,0.382207,-0.204065,0.950979,-0.483819,1
-0.024235,-1.977838,-0.333138,0.290889,1.167932,1
-1.198754,0.275757,-0.0405,0.483581,0.177353,1
-0.365418,-1.362177,0.452532,0.385693,0.576497,0
1.243813,0.928572,-0.179813,1.058405,-0.140409,1
-0.015148,0.727587,3.207501,-0.516091,-0.169841,0
-0.596775,0.535921,0.759922,-0.028056,-0.347419,0
-0.110194,-0.236899,-1.643222,0.655631,-0.974488,0
-0.50182,-0.730048,-0.537524,-1.901959,1.457568,1
1.103518,-0.65416,0.387971,0.48408,-1.138308,0
1.025173,0.564187,-1.662815,-0.105618,-0.009874,1
-1.276223,0.76449,-1.461389,-0.686342,-2.131396,0
1.375555,1.246566,-0.596756,-0.393626,0.888926,1
1.458485,-1.007594,0.440359,-1.802642,1.523732,1
-0.088346,0.037012,-0.779127,-0.450508,-0.376926,1
-0.800163,0.056693,0.368316,-0.193842,1.522823,1
-0.714125,0.090555,-1.302028,1.109489,-0.731668,0
0.390425,-0.173753,0.078914,-0.459295,-0.08184,1
0.484434,-1.503511,0.575723,-0.067158,1.61758,0
0.954449,0.671488,-0.122464,-0.684016,-0.45644,1
-0.665467,2.097653,-1.154165,1.054846,-0.013903,0
0.60568,-1.573268,-1.920969,0.542211,-1.991573,1
1.423078,1.222188,1.127719,0.925447,1.191465,0
1.244492,-0.091768,-0.032008,-0.529298,-0.634256,1
-0.736599,0.103193,-0.238753,-0.422274,0.058984,0
0.207292,-0.164509,-1.097423,0.248511,-0.31585,1
-1.585102,0.583968,-0.262416,1.200132,1.389668,1
0.461356,1.083527,-0.308805,0.512251,1.025224,0
-0.483131,-0.002571,2.207881,0.392342,2.141098,0
1.689105,-0.310553,-0.840081,-0.903845,0.662725,0
-0.856228,1.550534,-0.933531,-0.684809,-1.503952,0
-1.811535,0.425001,2.201532,-0.5359,0.80918,0
1.28392,-0.501516,0.340169,0.734285,0.855354,1
-0.107128,0.95141,-1.597392,-0.564176,-0.503439,0
-0.316748,-1.708241,1.87312,0.54629,-0.06325,0
0.964739,-0.204118,-0.829608,-0.255116,0.665631,0
0.121193,-0.300784,1.376672,-2.245182,-0.938629,1
-1.584418,1.85936,-0.833645,-0.933922,0.967393,0
-1.131723,-0.668345,-0.517173,0.734399,-0.143726,0
0.129291,0.05535,-0.641279,-0.222535,-0.500941,1
-0.023509,-0.739308,-1.326252,2.787749,-1.383753,0
-0.013663,-0.058025,1.004517,0.321097,0.850194,0
-0.167366,1.035138,0.057566,1.091931,-0.767118,0
0.670875,0.055212,0.812758,1.706004,1.861974,0
1.382631,0.880155,-0.821498,-1.160622,2.332324,1
-0.121057,-0.353056,1.364682,-2.467207,1.272741,1
1.059686,0.569431,0.762611,-1.303549,-2.10704,1
1.396203,-0.05634,-0.33799,-0.48698,-0.189652,1
-1.251669,0.62109,-0.45075,0.369299,0.456028,1
-1.525677,-0.948612,0.633218,0.998284,-1.144526,0
-0.578041,-0.168045,-0.047209,0.979115,0.374155,0
0.031941,-0.743567,0.333254,-0.664607,0.951929,1
0.626013,-0.871241,1.462268,0.257679,1.466617,0
-1.130658,0.346858,1.207532,-0.628275,0.159635,1
0.344366,-0.211694,0.375868,-0.623227,-0.844668,1
-2.34207,-0.179374,0.020455,0.5794,-0.30173,0
0.832434,-0.287585,-1.018565,0.153611,0.263368,0
0.830929,-1.182362,0.775875,1.166478,1.110016,0
0.426527,1.317539,0.988706,-0.247783,-1.169579,0
-0.515807,-0.932629,-0.231822,-0.371602,0.069218,0
-0.048582,-0.533986,0.396372,1.298796,0.799391,0
-0.400388,0.677323,-0.339268,-0.623277,-1.23976,0
0.891762,0.213407,0.317144,-2.944516,-0.815752,1
0.956232,0.693641,-0.655072,0.047652,-0.564763,1
-1.024624,-0.607168,2.250387,0.446783,-1.040886,1
-0.518571,0.053375,-0.607761,-1.421886,-2.412608,0
-1.289886,-0.388888,-1.75397,0.669032,0.574221,1
-1.389348,-0.798268,-0.890461,1.259,-1.056497,0
1.172564,1.063358,-0.146851,0.437888,0.009905,1
0.939247,-1.069132,1.135866,1.679916,-0.102331,0
-0.484073,-0.040338,-0.075041,0.901389,0.245492,0
0.875196,-0.020062,1.476201,-0.951286,0.881645,1
-0.998632,-1.500416,-1.911966,-0.605728,-0.265979,1
-0.902076,0.096916,-0.838271,0.852074,-0.603718,0
-0.372803,-1.18383,-0.021486,-1.289022,0.721559,0
-0.787325,-0.159583,0.195963,-1.54733,0.233848,0
-1.184239,1.067581,-0.53885,-0.586348,0.585059,0
-0.474344,-1.785682,-1.611077,0.177089,0.253254,1
1.067208,-0.327495,0.885234,0.04814,-1.625254,1
0.177944,1.742677,-0.847264,-1.239848,-1.015305,0
-1.155089,0.877443,0.35297,2.504519,0.516408,0
-1.252748,-2.285682,0.241968,-0.679979,-0.248993,0
0.409696,-0.093573,-1.152731,-0.540243,0.580665,1
-0.501743,-2.064719,1.170242,-1.635629,-0.970536,0
0.389555,0.628155,-0.102735,0.444621,0.679641,1
0.539896,-0.716897,1.254658,-1.689286,-0.586408,1
0.288546,-0.355693,0.357273,0.881524,-0.617154,0
-0.634271,-0.432651,0.986338,0.126145,-0.108349,0
0.102669,0.063543,-0.897638,-0.599333,-1.264969,0
1.485673,0.191274,-0.639362,-0.535642,0.605411,1
1.870868,0.138763,1.320795,-0.7864,-0.398493,0
-0.655537,1.279904,-0.957674,-0.713928,0.49727,0
0.48093,-0.822121,0.476186,0.405937,-0.28604,0
0.119065,1.96718,0.05371,1.329252,-0.199438,0
0.193982,0.293659,-0.735488,0.186968,-1.126777,0
0.921761,0.327796,0.19445,1.386909,0.335426,1
-1.892054,-1.361581,1.166807,0.614344,0.474087,0
-2.931767,1.151688,0.936368,0.602056,0.015284,1
0.063675,0.806969,0.51911,-1.085453,0.489373,1
-0.358073,-1.15046,0.604964,-0.069383,-1.164164,0
-0.077657,0.441056,-0.525063,0.676244,-0.654466,0
-0.966615,-0.850244,-0.089022,0.410543,0.922514,1
-0.266617,-0.683026,-1.025692,-0.417879,0.788462,1
-0.549363,0.882465,0.911684,-0.253136,-0.485372,1
0.343289,-0.554752,-0.935217,-0.604309,0.405732,1
-1.820822,0.501135,-1.14955,1.150367,0.692933,0
0.126593,-0.619134,-1.367054,-1.130561,0.021172,0
0.669728,1.2744,-0.26739,-0.726115,-0.332786,1
-0.426606,0.564212,1.051884,-0.494944,1.164017,0
-1.37712,0.144338,0.569218,0.643646,-0.545007,0
-1.132744,0.243363,-1.278896,0.187947,1.064585,0
-1.527954,-0.680505,-0.716371,0.822769,1.825045,0
-0.350578,1.079109,0.853398,2.280473,0.482639,0
-0.108292,-0.781703,0.353671,-0.514771,0.570038,1
-1.070501,0.830919,-0.685062,0.737414,-1.337462,0
0.43732,-0.51249,0.731064,-0.541307,0.893817,0
0.147531,1.257694,0.612649,0.427938,0.405979,1
-0.403837,2.211569,1.673644,-1.131538,1.074969,1
-0.068943,-0.441337,2.241892,0.604108,-1.50659,0
1.910608,1.237702,-1.303395,-0.443176,0.360103,1
-0.424429,-1.711443,0.39388,-0.636663,0.180919,0
-0.321586,1.621238,0.368669,-0.658447,-0.340016,1
-0.945018,0.506833,2.429752,-0.807634,0.879662,1
1.650406,0.278128,-0.062328,-2.042045,-0.427113,1
0.536979,-0.163564,-1.4557,-1.013205,0.678837,0
0.985125,-0.553377,-1.757018,-0.075212,0.515231,1
1.515999,0.170233,-0.411376,-0.230784,1.40207,1
-0.940586,0.91862,0.215861,1.050563,1.790301,0
0.021386,0.615597,-1.107976,-1.126825,-0.835137,1
0.141501,-0.819003,1.143325,-1.334083,-0.801642,0
-1.653514,-1.144677,-2.190061,0.172062,0.427462,1
-0.567253,-0.034117,0.361332,1.974237,-0.432952,1
0.36747,-0.573689,-0.303662,-1.227,0.193985,1
-1.903629,-0.044327,2.293174,0.241828,0.087642,0
0.26541,-1.124478,-0.528693,0.352159,1.707056,1
-0.103992,-0.712324,-1.296763,-0.638677,-0.791381,0
0.825432,-0.952231,-1.201598,0.721566,1.03894,1
1.53816,1.133913,0.220954,-0.234094,0.004184,1
0.419048,0.993112,0.598245,-0.001954,0.844806,1
-1.219048,1.273139,-0.083961,-0.484984,0.021379,0
0.127027,1.202395,0.971264,0.626668,-3.248338,1
1.637436,0.384066,-1.966386,1.217782,-0.675413,0
0.541402,1.134457,-0.38525,-0.998466,0.390287,1
0.552832,-0.993409,0.44542,0.918914,0.793948,0
-0.645873,-1.035012,-0.407599,-0.668556,-0.339708,1
0.269293,-0.306468,-1.401397,1.512316,0.162018,0
-0.022282,-1.299368,-1.419766,-0.520471,0.099326,1
-0.374878,-1.570266,0.403869,1.376505,-0.809803,1
-1.220221,-0.827626,0.31795,-0.742333,-0.519677,1
-0.394615,-0.721545,0.215889,-0.826526,-1.74222,1
